id1,id2,date,node_x,node_y
9307211,9209232,1993-07-02,124,221
9307275,9209232,1993-07-14,159,221
9307320,9209232,1993-07-22,181,221
9307344,9209232,1993-07-27,194,221
9308209,9209232,1993-08-02,274,221
9308233,9209232,1993-08-05,288,221
9308323,9209232,1993-08-23,349,221
9308333,9209232,1993-08-24,355,221
9308357,9209232,1993-08-29,373,221
9309250,9209232,1993-09-09,466,221
9309293,9209232,1993-09-20,491,221
9310212,9209232,1993-10-04,656,221
9310292,9209232,1993-10-15,706,221
9310307,9209232,1993-10-18,718,221
9311222,9209232,1993-11-04,942,221
9311252,9209232,1993-11-09,966,221
9311251,9209232,1993-11-09,965,221
9311269,9209232,1993-11-10,978,221
9311340,9209232,1993-11-22,1029,221
9311360,9209232,1993-11-24,1044,221
9311372,9209232,1993-11-29,1052,221
9312213,9209232,1993-12-02,1181,221
9312272,9209232,1993-12-13,1224,221
9304294,9206244,1993-04-23,1273,1314
9309287,9206244,1993-09-18,485,1314
9304310,9304281,1993-04-27,1283,1268
9306321,9304281,1993-06-28,74,1268
9308201,9304281,1993-08-02,266,1268
9311259,9304281,1993-11-10,971,1268
9312202,9304281,1993-12-01,1172,1268
9304303,9210255,1993-04-27,1278,411
9308274,9210255,1993-08-13,317,411
9309327,9210255,1993-09-27,513,411
9304303,111190,1993-04-27,1278,928
9307371,111190,1993-07-30,205,928
9312221,111190,1993-12-05,1188,928
9304303,9307371,1993-04-27,1278,205
9309245,9307371,1993-09-08,461,205
9310308,9307371,1993-10-18,719,205
9310358,9307371,1993-10-27,751,205
9312223,9307371,1993-12-06,1190,205
9304305,9210205,1993-04-27,1279,386
9305297,9210205,1993-05-21,1380,386
9309306,9210205,1993-09-21,500,386
9310372,9210205,1993-10-29,762,386
9304305,9209247,1993-04-27,1279,230
9309272,9209247,1993-09-15,478,230
9312225,9209247,1993-12-06,1192,230
9304305,9204238,1993-04-27,1279,926
9304309,9211226,1993-04-27,1282,582
9308313,9211226,1993-08-20,340,582
9309270,9211226,1993-09-15,476,582
9310216,9211226,1993-10-04,660,582
9311287,9211226,1993-11-12,989,582
9304320,9203217,1993-04-30,1287,641
9305207,9303281,1993-05-03,1331,1111
9305291,9303281,1993-05-19,1378,1111
9308355,9303281,1993-08-28,372,1111
9310228,9303281,1993-10-05,668,1111
9310245,9303281,1993-10-07,677,1111
9310253,9303281,1993-10-08,682,1111
9311302,9303281,1993-11-16,1000,1111
9305203,9303311,1993-05-03,1327,1128
9311354,9303311,1993-11-24,1039,1128
9305205,9207213,1993-05-03,1329,1416
9306212,9207213,1993-06-02,7,1416
9306278,9207213,1993-06-16,41,1416
9306297,9207213,1993-06-21,59,1416
9307309,9207213,1993-07-20,175,1416
9308252,9207213,1993-08-10,300,1416
9308275,9207213,1993-08-13,318,1416
9308348,9207213,1993-08-26,367,1416
9309240,9207213,1993-09-07,457,1416
9310265,9207213,1993-10-11,689,1416
9310269,9207213,1993-10-12,691,1416
9310314,9207213,1993-10-19,723,1416
9310352,9207213,1993-10-26,745,1416
9310368,9207213,1993-10-28,759,1416
9311204,9207213,1993-11-01,931,1416
9311214,9207213,1993-11-02,938,1416
9311359,9207213,1993-11-24,1043,1416
9312217,9207213,1993-12-03,1184,1416
9312253,9207213,1993-12-09,1209,1416
9305205,9210221,1993-05-03,1329,394
9308252,9210221,1993-08-10,300,394
9308275,9210221,1993-08-13,318,394
9308348,9210221,1993-08-26,367,394
9310314,9210221,1993-10-19,723,394
9310352,9210221,1993-10-26,745,394
9311214,9210221,1993-11-02,938,394
9305205,9212204,1993-05-03,1329,262
9308268,9212204,1993-08-12,312,262
9311214,9212204,1993-11-02,938,262
9311306,9212204,1993-11-17,1002,262
9305210,9211224,1993-05-04,1334,580
9306245,9211224,1993-06-08,24,580
9308225,9211224,1993-08-04,282,580
9305208,9304244,1993-05-04,1332,1250
9305212,9205215,1993-05-05,1336,1144
9305219,9209240,1993-05-06,1339,225
9305301,9209240,1993-05-21,1382,225
9306202,9209240,1993-06-01,1,225
9307213,9209240,1993-07-02,125,225
9308278,9209240,1993-08-16,321,225
9309205,9209240,1993-09-01,433,225
9309231,9209240,1993-09-06,451,225
9305229,9211267,1993-05-07,1346,604
9305235,9211267,1993-05-10,1350,604
9308283,9211267,1993-08-17,323,604
9310362,9211267,1993-10-27,754,604
9305236,9210260,1993-05-10,1351,415
9306333,9210260,1993-06-30,78,415
9307265,9210260,1993-07-13,156,415
9308333,9210260,1993-08-24,355,415
9311227,9210260,1993-11-04,947,415
9311252,9210260,1993-11-09,966,415
9311269,9210260,1993-11-10,978,415
9305254,9207240,1993-05-12,1357,1435
9305254,9205237,1993-05-12,1357,1161
9307320,9205237,1993-07-22,181,1161
9309246,9205237,1993-09-09,462,1161
9305254,9302234,1993-05-12,1357,790
9306226,9302234,1993-06-04,14,790
9307211,9302234,1993-07-02,124,790
9308266,9302234,1993-08-12,311,790
9308323,9302234,1993-08-23,349,790
9308336,9302234,1993-08-25,357,790
9310215,9302234,1993-10-04,659,790
9311241,9302234,1993-11-08,958,790
9311269,9302234,1993-11-10,978,790
9311277,9302234,1993-11-11,981,790
9312206,9302234,1993-12-01,1174,790
9312272,9302234,1993-12-13,1224,790
9305254,9206218,1993-05-12,1357,1297
9306226,9206218,1993-06-04,14,1297
9306279,9206218,1993-06-16,42,1297
9307211,9206218,1993-07-02,124,1297
9308323,9206218,1993-08-23,349,1297
9308336,9206218,1993-08-25,357,1297
9308377,9206218,1993-08-31,384,1297
9309250,9206218,1993-09-09,466,1297
9310218,9206218,1993-10-04,662,1297
9311228,9206218,1993-11-04,948,1297
9311241,9206218,1993-11-08,958,1297
9311251,9206218,1993-11-09,965,1297
9311269,9206218,1993-11-10,978,1297
9311277,9206218,1993-11-11,981,1297
9311340,9206218,1993-11-22,1029,1297
9312206,9206218,1993-12-01,1174,1297
9312213,9206218,1993-12-02,1181,1297
9312251,9206218,1993-12-09,1208,1297
9312272,9206218,1993-12-13,1224,1297
9305258,9205203,1993-05-12,1360,1137
9305265,9205203,1993-05-13,1365,1137
9311320,9205203,1993-11-19,1014,1137
9305258,9209255,1993-05-12,1360,235
9305265,9209255,1993-05-13,1365,235
9305258,9211223,1993-05-12,1360,579
9306265,9211223,1993-06-11,36,579
9307309,9211223,1993-07-20,175,579
9311320,9211223,1993-11-19,1014,579
9305258,9211312,1993-05-12,1360,620
9305255,9210235,1993-05-12,1358,401
9306205,9210235,1993-06-01,3,401
9306213,9210235,1993-06-02,8,401
9307211,9210235,1993-07-02,124,401
9307293,9210235,1993-07-19,167,401
9307309,9210235,1993-07-20,175,401
9307320,9210235,1993-07-22,181,401
9308209,9210235,1993-08-02,274,401
9308304,9210235,1993-08-20,336,401
9308323,9210235,1993-08-23,349,401
9308329,9210235,1993-08-24,353,401
9308357,9210235,1993-08-29,373,401
9308365,9210235,1993-08-31,379,401
9309277,9210235,1993-09-16,480,401
9309281,9210235,1993-09-17,483,401
9309293,9210235,1993-09-20,491,401
9310218,9210235,1993-10-04,662,401
9310215,9210235,1993-10-04,659,401
9310212,9210235,1993-10-04,656,401
9310292,9210235,1993-10-15,706,401
9311222,9210235,1993-11-04,942,401
9311241,9210235,1993-11-08,958,401
9311252,9210235,1993-11-09,966,401
9311269,9210235,1993-11-10,978,401
9311362,9210235,1993-11-24,1045,401
9312213,9210235,1993-12-02,1181,401
9312272,9210235,1993-12-13,1224,401
9305265,9305258,1993-05-13,1365,1360
9305265,9210231,1993-05-13,1365,398
9311320,9210231,1993-11-19,1014,398
9305267,9211244,1993-05-14,1367,592
9305272,9207267,1993-05-14,1369,1451
9305275,9305274,1993-05-17,1372,1371
9306296,9305274,1993-06-21,58,1371
9306293,9305274,1993-06-21,55,1371
9307284,9305274,1993-07-16,163,1371
9309269,9305274,1993-09-15,475,1371
9310366,9305274,1993-10-27,757,1371
9311249,9305274,1993-11-09,963,1371
9312208,9305274,1993-12-01,1176,1371
9312215,9305274,1993-12-02,1183,1371
9312221,9305274,1993-12-05,1188,1371
9312222,9305274,1993-12-06,1189,1371
9305280,9308358,1993-05-18,1373,374
9309259,9308358,1993-09-13,471,374
9305280,9308269,1993-05-18,1373,313
9308326,9308269,1993-08-23,351,313
9308358,9308269,1993-08-29,374,313
9309259,9308269,1993-09-13,471,313
9305280,9206213,1993-05-18,1373,1294
9308269,9206213,1993-08-12,313,1294
9305282,9302202,1993-05-18,1374,769
9306279,9302202,1993-06-16,42,769
9307322,9302202,1993-07-22,182,769
9307354,9302202,1993-07-28,196,769
9308217,9302202,1993-08-03,279,769
9308309,9302202,1993-08-20,339,769
9309304,9302202,1993-09-21,499,769
9311340,9302202,1993-11-22,1029,769
9305282,9302224,1993-05-18,1374,784
9306279,9302224,1993-06-16,42,784
9307208,9302224,1993-07-01,121,784
9307322,9302224,1993-07-22,182,784
9307354,9302224,1993-07-28,196,784
9308309,9302224,1993-08-20,339,784
9309304,9302224,1993-09-21,499,784
9305285,9302220,1993-05-18,1375,781
9308223,9302220,1993-08-04,281,781
9309261,9302220,1993-09-14,472,781
9305291,9305207,1993-05-19,1378,1331
9307297,9305207,1993-07-19,169,1331
9309235,9305207,1993-09-07,454,1331
9305289,9210232,1993-05-19,1377,399
9305293,9212250,1993-05-20,1379,862
9308301,9212250,1993-08-19,335,862
9305297,9209277,1993-05-21,1380,249
9306320,9209277,1993-06-26,73,249
9307291,9209277,1993-07-18,166,249
9308244,9209277,1993-08-08,294,249
9309279,9209277,1993-09-17,482,249
9310356,9209277,1993-10-27,749,249
9305298,9302214,1993-05-21,1381,778
9308317,9302214,1993-08-22,344,778
9310379,9302214,1993-10-31,767,778
9305298,9212226,1993-05-21,1381,851
9308317,9212226,1993-08-22,344,851
9305304,9209269,1993-05-24,1383,245
9306320,9209269,1993-06-26,73,245
9307216,9209269,1993-07-02,127,245
9307230,9209269,1993-07-07,133,245
9307291,9209269,1993-07-18,166,245
9308288,9209269,1993-08-17,327,245
9310216,9209269,1993-10-04,660,245
9311232,9209269,1993-11-05,950,245
9311325,9209269,1993-11-21,1017,245
9311327,9209269,1993-11-22,1018,245
9311348,9209269,1993-11-23,1033,245
9305304,9209268,1993-05-24,1383,244
9306320,9209268,1993-06-26,73,244
9307216,9209268,1993-07-02,127,244
9307230,9209268,1993-07-07,133,244
9307288,9209268,1993-07-16,164,244
9307291,9209268,1993-07-18,166,244
9308246,9209268,1993-08-08,295,244
9308262,9209268,1993-08-11,307,244
9308287,9209268,1993-08-17,326,244
9308288,9209268,1993-08-17,327,244
9310360,9209268,1993-10-27,752,244
9310372,9209268,1993-10-29,762,244
9311232,9209268,1993-11-05,950,244
9311325,9209268,1993-11-21,1017,244
9311348,9209268,1993-11-23,1033,244
9305304,9207217,1993-05-24,1383,1419
9306320,9207217,1993-06-26,73,1419
9307291,9207217,1993-07-18,166,1419
9310356,9207217,1993-10-27,749,1419
9312227,9207217,1993-12-06,1193,1419
9312241,9207217,1993-12-07,1203,1419
9305304,9209263,1993-05-24,1383,243
9309270,9209263,1993-09-15,476,243
9312262,9209263,1993-12-10,1216,243
9305304,9209271,1993-05-24,1383,246
9306320,9209271,1993-06-26,73,246
9307216,9209271,1993-07-02,127,246
9309270,9209271,1993-09-15,476,246
9309272,9209271,1993-09-15,478,246
9310356,9209271,1993-10-27,749,246
9305306,9304217,1993-05-24,1384,1237
9310272,9304217,1993-10-12,692,1237
9311250,9304217,1993-11-09,964,1237
9311244,9304217,1993-11-09,961,1237
9305317,9207211,1993-05-25,1391,1414
9305316,9303280,1993-05-25,1390,1110
9305339,9303280,1993-05-27,1401,1110
9309250,9303280,1993-09-09,466,1110
9309296,9303280,1993-09-20,494,1110
9310212,9303280,1993-10-04,656,1110
9310294,9303280,1993-10-15,708,1110
9311228,9303280,1993-11-04,948,1110
9311269,9303280,1993-11-10,978,1110
9312272,9303280,1993-12-13,1224,1110
9305313,9212297,1993-05-25,1387,891
9309255,9212297,1993-09-11,469,891
9311262,9212297,1993-11-10,974,891
9305315,9305260,1993-05-25,1389,1362
9310360,9305260,1993-10-27,752,1362
9311212,9305260,1993-11-02,936,1362
9305322,9309234,1993-05-26,1395,453
9310306,9309234,1993-10-18,717,453
9305324,9209231,1993-05-26,1396,220
9305330,9209231,1993-05-27,1397,220
9308351,9209231,1993-08-27,370,220
9311318,9209231,1993-11-19,1012,220
9305318,9207238,1993-05-26,1392,1433
9311377,9207238,1993-11-30,1055,1433
9305330,9305333,1993-05-27,1397,1399
9309329,9305333,1993-09-27,514,1399
9311295,9305333,1993-11-15,995,1399
9305341,9303255,1993-05-27,1403,1095
9306289,9303255,1993-06-18,51,1095
9306302,9303255,1993-06-22,61,1095
9307227,9303255,1993-07-06,131,1095
9307299,9303255,1993-07-19,171,1095
9308207,9303255,1993-08-02,272,1095
9308206,9303255,1993-08-02,271,1095
9308229,9303255,1993-08-05,285,1095
9308316,9303255,1993-08-21,343,1095
9308322,9303255,1993-08-23,348,1095
9308370,9303255,1993-08-31,381,1095
9309318,9303255,1993-09-23,508,1095
9310233,9303255,1993-10-06,672,1095
9310361,9303255,1993-10-27,753,1095
9311260,9303255,1993-11-10,972,1095
9311265,9303255,1993-11-10,975,1095
9311290,9303255,1993-11-14,991,1095
9311378,9303255,1993-11-30,1056,1095
9305344,9208228,1993-05-28,1404,94
9311257,9208228,1993-11-10,969,94
9306202,9305301,1993-06-01,1,1382
9306202,9212309,1993-06-01,1,898
9306205,9208243,1993-06-01,3,104
9306297,9208243,1993-06-21,59,104
9307275,9208243,1993-07-14,159,104
9309223,9208243,1993-09-03,446,104
9310269,9208243,1993-10-12,691,104
9311307,9208243,1993-11-17,1003,104
9311360,9208243,1993-11-24,1044,104
9312253,9208243,1993-12-09,1209,104
9306205,9209250,1993-06-01,3,232
9307211,9209250,1993-07-02,124,232
9307275,9209250,1993-07-14,159,232
9307344,9209250,1993-07-27,194,232
9308233,9209250,1993-08-05,288,232
9308323,9209250,1993-08-23,349,232
9308333,9209250,1993-08-24,355,232
9309277,9209250,1993-09-16,480,232
9311227,9209250,1993-11-04,947,232
9311252,9209250,1993-11-09,966,232
9311281,9209250,1993-11-11,985,232
9312253,9209250,1993-12-09,1209,232
9306212,9206228,1993-06-02,7,1303
9308252,9206228,1993-08-10,300,1303
9306209,9205220,1993-06-02,6,1147
9306214,9211216,1993-06-02,9,574
9306320,9211216,1993-06-26,73,574
9306214,9211222,1993-06-02,9,578
9306320,9211222,1993-06-26,73,578
9306220,9908364,1993-06-03,12,118
9306320,9908364,1993-06-26,73,118
9310356,9908364,1993-10-27,749,118
9306219,9206239,1993-06-03,11,1310
9306298,9206239,1993-06-21,60,1310
9308232,9206239,1993-08-05,287,1310
9310202,9206239,1993-10-01,651,1310
9311343,9206239,1993-11-23,1030,1310
9306229,9208242,1993-06-04,16,103
9310361,9208242,1993-10-27,753,103
9311297,9208242,1993-11-15,997,103
9306232,9212293,1993-06-05,17,888
9306235,9301268,1993-06-07,18,552
9310218,9301268,1993-10-04,662,552
9312214,9301268,1993-12-02,1182,552
9306236,9212317,1993-06-07,19,901
9306240,9302280,1993-06-07,22,817
9308289,9302280,1993-08-18,328,817
9312218,9302280,1993-12-03,1185,817
9312276,9302280,1993-12-14,1225,817
9306240,9212308,1993-06-07,22,897
9312218,9212308,1993-12-03,1185,897
9306244,9303273,1993-06-08,23,1105
9308235,9303273,1993-08-05,290,1105
9309246,9303273,1993-09-09,462,1105
9306249,9306224,1993-06-09,27,13
9306256,9206246,1993-06-10,29,1315
9308248,9206246,1993-08-09,297,1315
9309294,9206246,1993-09-20,492,1315
9406284,9308288,1993-06-11,265,327
9311308,9308288,1993-11-17,1004,327
9406284,9308262,1993-06-11,265,307
9308246,9308262,1993-08-08,295,307
9308287,9308262,1993-08-17,326,307
9308288,9308262,1993-08-17,327,307
9311308,9308262,1993-11-17,1004,307
9312220,9308262,1993-12-05,1187,307
9406284,9308246,1993-06-11,265,295
9308262,9308246,1993-08-11,307,295
9308287,9308246,1993-08-17,326,295
9308288,9308246,1993-08-17,327,295
9311215,9308246,1993-11-02,939,295
9311218,9308246,1993-11-03,940,295
9311308,9308246,1993-11-17,1004,295
9312224,9308246,1993-12-05,1191,295
9312220,9308246,1993-12-05,1187,295
9406284,9307291,1993-06-11,265,166
9406284,9304225,1993-06-11,265,1240
9308287,9304225,1993-08-17,326,1240
9308288,9304225,1993-08-17,327,1240
9310285,9304225,1993-10-14,702,1240
9310360,9304225,1993-10-27,752,1240
9311206,9304225,1993-11-01,933,1240
9311215,9304225,1993-11-02,939,1240
9311212,9304225,1993-11-02,936,1240
9311218,9304225,1993-11-03,940,1240
9311232,9304225,1993-11-05,950,1240
9311243,9304225,1993-11-09,960,1240
9311308,9304225,1993-11-17,1004,1240
9311325,9304225,1993-11-21,1017,1240
9311337,9304225,1993-11-22,1026,1240
9311339,9304225,1993-11-23,1028,1240
9312224,9304225,1993-12-05,1191,1240
9312220,9304225,1993-12-05,1187,1240
9312257,9304225,1993-12-09,1212,1240
9406284,9209289,1993-06-11,265,254
9307247,9209289,1993-07-11,144,254
9310285,9209289,1993-10-14,702,254
9311218,9209289,1993-11-03,940,254
9311337,9209289,1993-11-22,1026,254
9311331,9209289,1993-11-22,1021,254
9311339,9209289,1993-11-23,1028,254
9312233,9209289,1993-12-06,1197,254
9406284,9207236,1993-06-11,265,1431
9307247,9207236,1993-07-11,144,1431
9310285,9207236,1993-10-14,702,1431
9311218,9207236,1993-11-03,940,1431
9311337,9207236,1993-11-22,1026,1431
9311331,9207236,1993-11-22,1021,1431
9311339,9207236,1993-11-23,1028,1431
9312233,9207236,1993-12-06,1197,1431
9406284,9307247,1993-06-11,265,144
9307291,9307247,1993-07-18,166,144
9308246,9307247,1993-08-08,295,144
9308287,9307247,1993-08-17,326,144
9311308,9307247,1993-11-17,1004,144
9312224,9307247,1993-12-05,1191,144
9306264,9207264,1993-06-11,35,1448
9307265,9207264,1993-07-13,156,1448
9310230,9207264,1993-10-05,669,1448
9306263,9211296,1993-06-11,34,612
9307251,9211296,1993-07-12,147,612
9306270,9211262,1993-06-14,37,602
9306308,9211262,1993-06-23,64,602
9307367,9211262,1993-07-29,203,602
9308342,9211262,1993-08-26,362,602
9306276,9211310,1993-06-15,39,618
9308321,9211310,1993-08-23,347,618
9311265,9211310,1993-11-10,975,618
9306279,9210242,1993-06-16,42,405
9307208,9210242,1993-07-01,121,405
9307322,9210242,1993-07-22,182,405
9308309,9210242,1993-08-20,339,405
9309304,9210242,1993-09-21,499,405
9311362,9210242,1993-11-24,1045,405
9312251,9210242,1993-12-09,1208,405
9312272,9210242,1993-12-13,1224,405
9306283,9204234,1993-06-17,45,924
9307309,9204234,1993-07-20,175,924
9309223,9204234,1993-09-03,446,924
9310265,9204234,1993-10-11,689,924
9306283,9209215,1993-06-17,45,214
9306297,9209215,1993-06-21,59,214
9309223,9209215,1993-09-03,446,214
9310265,9209215,1993-10-11,689,214
9310363,9209215,1993-10-27,755,214
9310368,9209215,1993-10-28,759,214
9310371,9209215,1993-10-29,761,214
9311227,9209215,1993-11-04,947,214
9311360,9209215,1993-11-24,1044,214
9306287,9305240,1993-06-18,49,1353
9306285,9305212,1993-06-18,47,1336
9306286,9302227,1993-06-18,48,786
9307211,9302227,1993-07-02,124,786
9307226,9302227,1993-07-06,130,786
9308209,9302227,1993-08-02,274,786
9308271,9302227,1993-08-13,315,786
9306292,9207225,1993-06-20,54,1425
9309325,9207225,1993-09-26,511,1425
9306294,9301236,1993-06-21,56,534
9311236,9301236,1993-11-08,953,534
9306293,9212219,1993-06-21,55,847
9306295,9306208,1993-06-21,57,5
9311291,9306208,1993-11-14,992,5
9306302,9210239,1993-06-22,61,402
9308298,9210239,1993-08-19,333,402
9306309,9210240,1993-06-23,65,403
9307211,9210240,1993-07-02,124,403
9307293,9210240,1993-07-19,167,403
9308209,9210240,1993-08-02,274,403
9308323,9210240,1993-08-23,349,403
9309277,9210240,1993-09-16,480,403
9311252,9210240,1993-11-09,966,403
9311362,9210240,1993-11-24,1045,403
9312272,9210240,1993-12-13,1224,403
9306305,9304314,1993-06-23,63,1285
9310309,9304314,1993-10-19,720,1285
9312269,9304314,1993-12-13,1222,1285
9306310,9302265,1993-06-24,66,807
9308226,9302265,1993-08-04,283,807
9310362,9302265,1993-10-27,754,807
9306312,9206221,1993-06-24,68,1299
9308251,9206221,1993-08-10,299,1299
9309207,9206221,1993-09-01,435,1299
9309315,9206221,1993-09-23,505,1299
9311265,9206221,1993-11-10,975,1299
9311356,9206221,1993-11-24,1040,1299
9306322,9301265,1993-06-28,75,549
9307232,9301265,1993-07-08,135,549
9308318,9301265,1993-08-23,345,549
9309202,9301265,1993-09-01,431,549
9310286,9301265,1993-10-14,703,549
9311258,9301265,1993-11-10,970,549
9312210,9301265,1993-12-01,1178,549
9306322,9303204,1993-06-28,75,1063
9310286,9303204,1993-10-14,703,1063
9312210,9303204,1993-12-01,1178,1063
9306321,9304310,1993-06-28,74,1283
9308201,9304310,1993-08-02,266,1283
9311259,9304310,1993-11-10,971,1283
9306334,9302232,1993-06-30,79,788
9307203,9206229,1993-07-01,120,1304
9307208,9210272,1993-07-01,121,420
9307208,9302318,1993-07-01,121,841
9307211,9302318,1993-07-02,124,841
9308323,9302318,1993-08-23,349,841
9308377,9302318,1993-08-31,384,841
9311241,9302318,1993-11-08,958,841
9311340,9302318,1993-11-22,1029,841
9312213,9302318,1993-12-02,1181,841
9312272,9302318,1993-12-13,1224,841
9307211,9303307,1993-07-02,124,1126
9308323,9303307,1993-08-23,349,1126
9312217,9303307,1993-12-03,1184,1126
9307211,9206238,1993-07-02,124,1309
9308209,9206238,1993-08-02,274,1309
9308323,9206238,1993-08-23,349,1309
9308329,9206238,1993-08-24,353,1309
9308335,9206238,1993-08-25,356,1309
9309277,9206238,1993-09-16,480,1309
9311252,9206238,1993-11-09,966,1309
9311269,9206238,1993-11-10,978,1309
9311362,9206238,1993-11-24,1045,1309
9312272,9206238,1993-12-13,1224,1309
9307216,9302269,1993-07-02,127,810
9307307,9302269,1993-07-20,173,810
9308262,9302269,1993-08-11,307,810
9308283,9302269,1993-08-17,323,810
9312209,9302269,1993-12-01,1177,810
9312225,9302269,1993-12-06,1192,810
9307216,9212266,1993-07-02,127,870
9309270,9212266,1993-09-15,476,870
9309272,9212266,1993-09-15,478,870
9309279,9212266,1993-09-17,482,870
9310356,9212266,1993-10-27,749,870
9307209,9209224,1993-07-02,122,217
9307231,9209296,1993-07-07,134,259
9309201,9209296,1993-09-01,430,259
9311231,9209296,1993-11-05,949,259
9307235,9208213,1993-07-08,136,87
9309317,9208213,1993-09-23,507,87
9310323,9208213,1993-10-20,727,87
9307232,9303226,1993-07-08,135,1075
9307246,9211227,1993-07-11,143,583
9307247,9410387,1993-07-11,144,1169
9307251,9301253,1993-07-12,147,544
9309220,9301253,1993-09-03,444,544
9307258,9305209,1993-07-13,152,1333
9310303,9305209,1993-10-18,714,1333
9310335,9305209,1993-10-22,736,1333
9307258,9303235,1993-07-13,152,1082
9310303,9303235,1993-10-18,714,1082
9310335,9303235,1993-10-22,736,1082
9307261,9212225,1993-07-13,155,850
9307266,9302208,1993-07-13,157,774
9310203,9302208,1993-10-01,652,774
9307265,9212271,1993-07-13,156,874
9307259,9210277,1993-07-13,153,424
9307313,9210277,1993-07-21,177,424
9308295,9210277,1993-08-18,331,424
9307259,9301252,1993-07-13,153,543
9308330,9301252,1993-08-24,354,543
9310217,9301252,1993-10-04,661,543
9310244,9301252,1993-10-07,676,543
9307268,9212235,1993-07-14,158,858
9308234,9212235,1993-08-06,289,858
9308364,9212235,1993-08-30,378,858
9309320,9212235,1993-09-23,510,858
9310202,9212235,1993-10-01,651,858
9310366,9212235,1993-10-27,757,858
9311278,9212235,1993-11-11,982,858
9311334,9212235,1993-11-22,1024,858
9311346,9212235,1993-11-23,1032,858
9312208,9212235,1993-12-01,1176,858
9312221,9212235,1993-12-05,1188,858
9307275,9303303,1993-07-14,159,1123
9310320,9303303,1993-10-20,726,1123
9311252,9303303,1993-11-09,966,1123
9311281,9303303,1993-11-11,985,1123
9307275,9210251,1993-07-14,159,409
9308233,9210251,1993-08-05,288,409
9310368,9210251,1993-10-28,759,409
9311252,9210251,1993-11-09,966,409
9311251,9210251,1993-11-09,965,409
9307277,9209252,1993-07-15,161,233
9310339,9209252,1993-10-22,739,233
9311224,9209252,1993-11-04,944,233
9307290,9204217,1993-07-17,165,916
9307295,9301289,1993-07-19,168,563
9308258,9301289,1993-08-11,303,563
9308318,9301289,1993-08-23,345,563
9311258,9301289,1993-11-10,970,563
9311257,9301289,1993-11-10,969,563
9307295,9301290,1993-07-19,168,564
9308258,9301290,1993-08-11,303,564
9308318,9301290,1993-08-23,345,564
9311257,9301290,1993-11-10,969,564
9307308,9301291,1993-07-20,174,565
9311310,9301291,1993-11-18,1006,565
9311360,9301291,1993-11-24,1044,565
9312217,9301291,1993-12-03,1184,565
9307308,9212267,1993-07-20,174,871
9311360,9212267,1993-11-24,1044,871
9307307,9305297,1993-07-20,173,1380
9307307,9303224,1993-07-20,173,1073
9307312,9211204,1993-07-21,176,568
9309208,9211204,1993-09-01,436,568
9307322,9303291,1993-07-22,182,1117
9310232,9303291,1993-10-06,671,1117
9311251,9303291,1993-11-09,965,1117
9311269,9303291,1993-11-10,978,1117
9312213,9303291,1993-12-02,1181,1117
9312272,9303291,1993-12-13,1224,1117
9307324,9303238,1993-07-22,183,1085
9309243,9303238,1993-09-08,460,1085
9309266,9303238,1993-09-15,473,1085
9309288,9303238,1993-09-19,486,1085
9311288,9303238,1993-11-12,990,1085
9311297,9303238,1993-11-15,997,1085
9307329,9207265,1993-07-23,186,1449
9307328,9208260,1993-07-23,185,115
9307328,9209259,1993-07-23,185,239
9307360,9209259,1993-07-29,199,239
9307335,9307210,1993-07-26,191,123
9307335,9303269,1993-07-26,191,1101
9307331,9209261,1993-07-26,188,241
9307336,9208232,1993-07-26,192,97
9307344,9306335,1993-07-27,194,80
9307344,9303320,1993-07-27,194,1132
9311227,9303320,1993-11-04,947,1132
9311281,9303320,1993-11-11,985,1132
9312222,9303320,1993-12-06,1189,1132
9307344,9303217,1993-07-27,194,1069
9307358,9301237,1993-07-28,198,535
9307358,9306291,1993-07-28,198,53
9307367,9303277,1993-07-29,203,1108
9309294,9303277,1993-09-20,492,1108
9307367,9303270,1993-07-29,203,1102
9308209,9303270,1993-08-02,274,1102
9408213,9303270,1993-08-02,647,1102
9308244,9303270,1993-08-08,294,1102
9308266,9303270,1993-08-12,311,1102
9309241,9303270,1993-09-07,458,1102
9309250,9303270,1993-09-09,466,1102
9310212,9303270,1993-10-04,656,1102
9310254,9303270,1993-10-08,683,1102
9310294,9303270,1993-10-15,708,1102
9310332,9303270,1993-10-21,733,1102
9311207,9303270,1993-11-01,934,1102
9311228,9303270,1993-11-04,948,1102
9311372,9303270,1993-11-29,1052,1102
9312262,9303270,1993-12-10,1216,1102
9312272,9303270,1993-12-13,1224,1102
9307363,9208211,1993-07-29,201,85
9307363,9204239,1993-07-29,201,927
9307369,9211332,1993-07-29,204,627
9309311,9211332,1993-09-22,503,627
9307373,9207258,1993-07-30,206,1446
9309222,9207258,1993-09-03,385,1446
9307371,9307327,1993-07-30,205,184
9310308,9307327,1993-10-18,719,184
9308209,9304307,1993-08-02,274,1280
9308363,9304307,1993-08-30,377,1280
9309325,9304307,1993-09-26,511,1280
9310320,9304307,1993-10-20,726,1280
9310366,9304307,1993-10-27,757,1280
9311281,9304307,1993-11-11,985,1280
9312272,9304307,1993-12-13,1224,1280
9308209,9205202,1993-08-02,274,1136
9309319,9205202,1993-09-23,509,1136
9311352,9205202,1993-11-24,1037,1136
9308201,9304240,1993-08-02,266,1249
9311259,9304240,1993-11-10,971,1249
